1657983775828,1657983773643,2.184501106480036,0
1657983775839,1657983772620,3.218844681965507,0
1657983775852,1657983773545,2.3071399715521608,0
1657983775863,1657983773318,2.5446147622725532,0
1657983775875,1657983773066,2.8086978573025982,0
1657983775890,1657983773112,2.7782970490228114,0
1657983775900,1657983773404,2.4960942197325022,0
1657983775912,1657983773189,2.723625405077337,0
1657983775927,1657983773182,2.744856175493134,0
1657983775942,1657983773318,2.6235310068496682,0
1657983775953,1657983772899,3.0536072158846683,0
1657983775965,1657983773483,2.4817338635605544,0
1657983775976,1657983773143,2.83283438892664,0
1657983775987,1657983772888,3.0991935943293076,0
1657983775997,1657983773735,2.262140666975364,0
1657983776008,1657983773277,2.7308012554450634,0
1657983776020,1657983773495,2.52527022660907,0
1657983776031,1657983772254,3.7773190734054505,0
1657983776042,1657983773285,2.7569447982644797,0
1657983776053,1657983773366,2.6870302564114374,0
1657983776065,1657983772683,3.382356563092566,0
1657983776076,1657983773759,2.3175325351436307,0
1657983776087,1657983772964,3.1231720333431747,0
1657983776097,1657983773390,2.7071826157924015,0
1657983776108,1657983772988,3.120643147536695,0
1657983776119,1657983773489,2.6302972683878445,0
1657983776130,1657983773835,2.2945542269268704,0
1657983776141,1657983773590,2.5510175266391273,0
1657983776152,1657983773854,2.2980279274441857,0
1657983776164,1657983773528,2.6359936337959815,0
1657983776175,1657983773261,2.913704370532273,0
1657983776185,1657983773940,2.2453628531526535,0
1657983776197,1657983773507,2.6892076117802235,0
1657983776208,1657983773036,3.171054914963454,0
1657983776221,1657983772856,3.3646847197664864,0
1657983776231,1657983772943,3.287987766192673,0
1657983776242,1657983774497,1.7457674884520655,0
1657983776254,1657983772954,3.299582123790271,0
1657983776266,1657983772821,3.4441683908757383,0
1657983776277,1657983773462,2.814519833514572,0
1657983776288,1657983773785,2.503313417110027,0
1657983776298,1657983774598,1.7008569480811897,0
1657983776309,1657983773294,3.015350484076854,0
1657983776321,1657983773672,2.649320991482101,0
1657983776333,1657983774582,1.750246645933938,0
1657983776344,1657983773222,3.122377894278858,0
1657983776355,1657983773863,2.4924538861812295,0
1657983776367,1657983773383,2.984319062892047,0
1657983776378,1657983773617,2.7611852252305975,0
1657983776390,1657983773419,2.9704798937427874,0
1657983776400,1657983774340,2.06005021484449,0
1657983776411,1657983773763,2.6485753225692794,0
1657983776423,1657983774888,1.5349243515935513,0
1657983776435,1657983773454,2.980716299485226,0
1657983776446,1657983772662,3.784032814733541,0
1657983776458,1657983772853,3.604924853196146,0
1657983776469,1657983773815,2.653951944208455,0
1657983776481,1657983773893,2.5879184443484715,0
1657983776492,1657983774249,2.243740602472408,0
1657983776504,1657983774053,2.45083462503361,0
1657983776516,1657983773195,3.320488875063763,0
1657983776526,1657983773404,3.1227574214075826,0
1657983776538,1657983773868,2.6694057122164954,0
1657983776551,1657983773578,2.972369746893213,0
1657983776563,1657983773272,3.2902751647482065,0
1657983776574,1657983774067,2.5061851140300404,0
1657983776584,1657983773715,2.8697509760515825,0
1657983776597,1657983774328,2.2690097381802214,0
1657983776608,1657983773772,2.8365021182106824,0
1657983776620,1657983773422,3.1978534981943465,0
1657983776633,1657983774393,2.2396331922741273,0
1657983776644,1657983774075,2.568943114607237,0
1657983776654,1657983774414,2.239977191632329,0
1657983776666,1657983773820,2.8452488242882827,0
1657983776677,1657983774809,1.8677764899941969,0
1657983776690,1657983774091,2.5983071684332066,0
1657983776701,1657983773637,3.06392042878299,0
1657983776712,1657983774982,1.730323087651807,0
1657983776725,1657983773572,3.1525398266297735,0
1657983776736,1657983772759,3.9764660309864244,0
1657983776747,1657983774090,2.657211442990617,0
1657983776758,1657983774007,2.7509982803829183,0
1657983776770,1657983774763,2.0072341798714537,0
1657983776782,1657983774230,2.552279760267623,0
1657983776794,1657983773799,2.995290886709963,0
1657983776806,1657983773757,3.0485508005429933,0
1657983776818,1657983774121,2.696638609386606,0
1657983776829,1657983774203,2.62660047490694,0
1657983776842,1657983774443,2.398955853038132,0
1657983776853,1657983774204,2.6482446469973806,0
1657983776864,1657983774224,2.64013868135528,0
1657983776876,1657983774366,2.5093805560770144,0
1657983776887,1657983775507,1.380409607871391,0
1657983776899,1657983774476,2.422544599756569,0
1657983776911,1657983774359,2.551230929800906,0
1657983776922,1657983774100,2.822245676747731,0
1657983776933,1657983774218,2.7158346097015236,0
1657983776944,1657983773854,3.090147029159059,0
1657983776957,1657983773308,3.6488960841979043,0
1657983776969,1657983772867,4.101810171787947,0
1657983776979,1657983773509,3.470775619832081,0
