1658398543852.0,1658398540804.0,3.0483570765056163,0.0
1658398543868.0,1658398541138.0,2.7308678494144076,0.0
1658398543887.0,1658398540763.0,3.123844269050346,0.0
1658398543912.0,1658398540350.0,3.5615149282040126,0.0
1658398543927.0,1658398541244.0,2.682923312638332,0.0
1658398543943.0,1658398541260.0,2.6829315215254095,0.0
1658398543957.0,1658398540367.0,3.5896064077536955,0.0
1658398543972.0,1658398540788.0,3.183717364576454,0.0
1658398543986.0,1658398541421.0,2.5652628070325236,0.0
1658398544000.0,1658398540929.0,3.0712800217929823,0.0
1658398544015.0,1658398541447.0,2.5682911535937687,0.0
1658398544030.0,1658398541463.0,2.5671351232148716,0.0
1658398544044.0,1658398541123.0,2.920981135783017,0.0
1658398544059.0,1658398542216.0,1.8433598776711009,0.0
1658398544073.0,1658398542136.0,1.9375410837434834,0.0
1658398544086.0,1658398541567.0,2.5188562353795136,0.0
1658398544099.0,1658398541806.0,2.293584439832788,0.0
1658398544114.0,1658398541157.0,2.957123666297637,0.0
1658398544128.0,1658398541782.0,2.3459879622393944,0.0
1658398544143.0,1658398542049.0,2.093848149332354,0.0
1658398544158.0,1658398540626.0,3.5328243844607767,0.0
1658398544171.0,1658398541484.0,2.687111849756732,0.0
1658398544184.0,1658398541350.0,2.8337641023439617,0.0
1658398544199.0,1658398542111.0,2.0876259068932717,0.0
1658398544212.0,1658398541685.0,2.5278086377374085,0.0
1658398544226.0,1658398541370.0,2.855461294854933,0.0
1658398544241.0,1658398542017.0,2.2245032112888485,0.0
1658398544256.0,1658398541268.0,2.9878490091728356,0.0
1658398544271.0,1658398541771.0,2.4996806550405974,0.0
1658398544285.0,1658398541631.0,2.6541531251033614,0.0
1658398544298.0,1658398541799.0,2.4991466938853013,0.0
1658398544311.0,1658398540585.0,3.726139092254469,0.0
1658398544327.0,1658398541533.0,2.7932513876310328,0.0
1658398544340.0,1658398542069.0,2.2711445355220494,0.0
1658398544356.0,1658398541144.0,3.2112724560515944,0.0
1658398544369.0,1658398542179.0,2.1895781750144887,0.0
1658398544383.0,1658398541479.0,2.9044317975023777,0.0
1658398544398.0,1658398542578.0,1.820164938060112,0.0
1658398544413.0,1658398542277.0,2.1359069755507845,0.0
1658398544427.0,1658398541529.0,2.8984306179345616,0.0
1658398544443.0,1658398541273.0,3.169233289997705,0.0
1658398544456.0,1658398541570.0,2.885684140594985,0.0
1658398544471.0,1658398541729.0,2.7421758588058798,0.0
1658398544485.0,1658398541836.0,2.6494481522053555,0.0
1658398544501.0,1658398542440.0,2.060739004816286,0.0
1658398544514.0,1658398542074.0,2.4400778958026454,0.0
1658398544527.0,1658398541957.0,2.569680614520106,0.0
1658398544542.0,1658398541213.0,3.3285611131094575,0.0
1658398544555.0,1658398541583.0,2.9718091447842303,0.0
1658398544570.0,1658398542651.0,1.9184799223186328,0.0
1658398544583.0,1658398541621.0,2.9620419846973975,0.0
1658398544595.0,1658398541988.0,2.6074588597918416,0.0
1658398544610.0,1658398542148.0,2.4615389998470203,0.0
1658398544624.0,1658398541519.0,3.1058381444204337,0.0
1658398544638.0,1658398541322.0,3.3154997612479753,0.0
1658398544651.0,1658398541385.0,3.265640059558099,0.0
1658398544665.0,1658398542285.0,2.3803912383886807,0.0
1658398544680.0,1658398542034.0,2.6453938120743925,0.0
1658398544694.0,1658398541728.0,2.965631715701782,0.0
1658398544706.0,1658398541418.0,3.2877725635611794,0.0
1658398544720.0,1658398542159.0,2.560412881077355,0.0
1658398544735.0,1658398542027.0,2.707170511668091,0.0
1658398544749.0,1658398542502.0,2.2468325129969857,0.0
1658398544763.0,1658398542561.0,2.2018966879596644,0.0
1658398544778.0,1658398541571.0,3.206262911197099,0.0
1658398544792.0,1658398541313.0,3.478120014285411,0.0
1658398544804.0,1658398542040.0,2.763994939209833,0.0
1658398544819.0,1658398541517.0,3.3017664489460117,0.0
1658398544833.0,1658398541852.0,2.980818012523817,0.0
1658398544846.0,1658398542369.0,2.4774401226974376,0.0
1658398544862.0,1658398541882.0,2.980697802754207,0.0
1658398544878.0,1658398541308.0,3.5690182832329844,0.0
1658398544892.0,1658398542109.0,2.782086980445024,0.0
1658398544905.0,1658398541323.0,3.582321827907003,0.0
